SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2023-08-26 17:24:32.7410,01:07,10,0,2023-08-26 17:24:32.8450,1693088672.845008,0.03615400940179825,-0.010402839630842209,0.00043356261448934674,-0.0225067138671875,0.328125,-0.9484405517578125,116.99723815917969,9.781707763671875,-53.667022705078125,,,,,,,,,,
0,2023-08-26 17:24:32.7410,01:07,10,0,2023-08-26 17:24:32.9440,1693088672.9444718,0.039265912026166916,-0.0018077536951750517,0.00065460498444736,-0.0215911865234375,0.334197998046875,-0.9484405517578125,117.05946350097656,9.686981201171875,-54.029266357421875,,,,,,,,,,
0,2023-08-26 17:24:32.7410,01:07,10,0,2023-08-26 17:24:33.0450,1693088673.044692,0.035346005111932755,-0.004192614462226629,0.02003442868590355,-0.027496337890625,0.3324737548828125,-0.9485321044921875,117.12724304199219,9.549591064453125,-54.37396240234375,,,,,,,,,,
0,2023-08-26 17:24:32.7410,01:07,10,0,2023-08-26 17:24:33.1440,1693088673.144384,-0.13175909221172333,0.018200043588876724,-0.011752263642847538,-0.0147705078125,0.3281097412109375,-0.9505615234375,117.24259948730469,9.787521362304688,-54.333251953125,,,,,,,,,,
0,2023-08-26 17:24:32.7410,01:07,10,0,2023-08-26 17:24:33.2440,1693088673.24375,0.019570505246520042,0.009965548291802406,-0.0022770026698708534,-0.02642822265625,0.32147216796875,-0.944366455078125,117.19499206542969,9.640960693359375,-54.47857666015625,,,,,,,,,,
0,2023-08-26 17:24:32.7410,01:07,10,0,2023-08-26 17:24:33.3440,1693088673.344157,-0.021877868101000786,0.004196343012154102,0.0003944141499232501,-0.021636962890625,0.3164215087890625,-0.9486236572265625,117.39486694335938,9.538726806640625,-54.07794189453125,,,,,,,,,,
0,2023-08-26 17:24:32.7410,01:07,10,0,2023-08-26 17:24:33.4440,1693088673.444432,0.06709754467010498,0.009417470544576645,0.018735604360699654,-0.0158538818359375,0.328094482421875,-0.9551239013671875,117.5513916015625,9.13677978515625,-53.83775329589844,,,,,,,,,,
0,2023-08-26 17:24:32.7410,01:07,10,0,2023-08-26 17:24:33.5450,1693088673.544787,-0.004759334959089756,0.039922382682561874,-0.04980830103158951,-0.0232086181640625,0.3197784423828125,-0.9512939453125,117.57829284667969,9.533401489257812,-53.75923156738281,,,,,,,,,,
0,2023-08-26 17:24:32.7410,01:07,10,0,2023-08-26 17:24:33.6450,1693088673.644665,0.032756879925727844,0.007237140089273453,-0.009709352627396584,-0.014190673828125,0.3131561279296875,-0.947540283203125,117.80780029296875,9.2735595703125,-53.80351257324219,,,,,,,,,,
0,2023-08-26 17:24:32.7410,01:07,10,0,2023-08-26 17:24:33.7430,1693088673.7430758,-0.014882010407745838,-0.0028767467010766268,0.01666552945971489,-0.0278778076171875,0.3099365234375,-0.948455810546875,117.54640197753906,9.269393920898438,-53.590728759765625,,,,,,,,,,
