SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2023-09-09 21:08:47.2620,02:55,10,1,2023-09-09 21:08:47.3660,1694311727.365942,-0.0009960222523659468,-0.004560130648314953,-0.004708468914031982,-0.162506103515625,0.0238037109375,-0.9898529052734375,96.50752258300781,-24.268569946289062,-40.746063232421875,2023-09-09 21:08:47.0840,1694311727.083936,0.022078122943639755,-0.0069196224212646484,-0.00605382677167654,-0.041412353515625,-0.40423583984375,-0.90618896484375,
0,2023-09-09 21:08:47.2620,02:55,10,1,2023-09-09 21:08:47.4650,1694311727.4653192,-0.00037923414492979646,-0.003632285399362445,-0.004798217210918665,-0.1644287109375,0.02288818359375,-0.9883880615234375,96.25833129882812,-23.902847290039062,-41.436004638671875,2023-09-09 21:08:47.2480,1694311727.2479491,-0.022345535457134247,0.019467510282993317,-0.018080396577715874,-0.0430755615234375,-0.4263916015625,-0.8975677490234375,
0,2023-09-09 21:08:47.2620,02:55,10,1,2023-09-09 21:08:47.5660,1694311727.565733,0.0003398193512111902,-0.005598230753093958,-0.002900981344282627,-0.16424560546875,0.022491455078125,-0.98809814453125,96.46075439453125,-24.099578857421875,-41.65777587890625,2023-09-09 21:08:47.2760,1694311727.276329,-0.02575637772679329,0.009413810446858406,-0.005907951854169369,-0.0554504431784153,-0.4278564453125,-0.894195556640625,
0,2023-09-09 21:08:47.2620,02:55,10,1,2023-09-09 21:08:47.6660,1694311727.66574,0.0014026869321241975,-0.0029952572658658028,-0.0005912217311561108,-0.1604461669921875,0.0225677490234375,-0.9893798828125,96.44783020019531,-24.00811767578125,-41.119903564453125,2023-09-09 21:08:47.3840,1694311727.384062,-0.014057043939828873,0.0159770380705595,-0.003926060628145933,-0.0530395470559597,-0.419769287109375,-0.8954924941062927,
0,2023-09-09 21:08:47.2620,02:55,10,1,2023-09-09 21:08:47.7650,1694311727.765016,0.0007869640830904245,-0.00387356779538095,-0.0004575310740619898,-0.15789794921875,0.0240631103515625,-0.990478515625,96.30096435546875,-24.030441284179688,-41.35578918457031,2023-09-09 21:08:47.4760,1694311727.476313,0.007900851778686047,0.002536064013838768,0.008081133477389812,-0.0441894568502903,-0.411102294921875,-0.9045714735984802,
0,2023-09-09 21:08:47.2620,02:55,10,1,2023-09-09 21:08:47.8650,1694311727.865197,0.0014365090755745769,-0.005790777504444122,-0.006396646611392498,-0.157806396484375,0.0269927978515625,-0.989410400390625,96.47163391113281,-24.213043212890625,-41.04512023925781,2023-09-09 21:08:47.5760,1694311727.5760322,0.00787774845957756,-0.022243451327085495,0.02997867576777935,-0.0433959923684597,-0.4201507568359375,-0.910980224609375,
0,2023-09-09 21:08:47.2620,02:55,10,1,2023-09-09 21:08:47.9660,1694311727.9656072,-0.0006593986763618886,-0.007336209993809462,-0.0008748483960516751,-0.159423828125,0.0268707275390625,-0.989593505859375,96.32646179199219,-23.979141235351562,-41.55375671386719,2023-09-09 21:08:47.6760,1694311727.6759849,3.687036223709583e-05,-0.00020819064229726791,0.009541977196931839,-0.0431976355612278,-0.4233398735523224,-0.9073944091796875,
0,2023-09-09 21:08:47.2620,02:55,10,1,2023-09-09 21:08:48.0650,1694311728.065127,-0.0019651465117931366,-0.0032682311721146107,-0.002544117858633399,-0.1597900390625,0.0279388427734375,-0.988739013671875,96.3397216796875,-24.061187744140625,-40.79450988769531,2023-09-09 21:08:47.7760,1694311727.775918,0.03319995105266571,0.00242660753428936,-0.006198802497237921,-0.0460052452981472,-0.4092559814453125,-0.898590087890625,
0,2023-09-09 21:08:47.2620,02:55,10,1,2023-09-09 21:08:48.1660,1694311728.165882,-0.0009949569357559085,-0.004159324802458286,-0.0018375811632722616,-0.1585235595703125,0.02911376953125,-0.9866790771484375,96.43360900878906,-24.030258178710938,-40.724761962890625,2023-09-09 21:08:47.8760,1694311727.875646,0.04114788770675659,-0.009401821531355381,0.005973574705421925,-0.0377807579934597,-0.3934784233570099,-0.897796630859375,
0,2023-09-09 21:08:47.2620,02:55,10,1,2023-09-09 21:08:48.2690,1694311728.269474,0.0014282532501965761,-0.002097239252179861,-0.004266117699444294,-0.1586761474609375,0.030487060546875,-0.987152099609375,96.35899353027344,-23.743865966796875,-41.612640380859375,2023-09-09 21:08:47.9760,1694311727.975539,0.02434094436466694,-0.02278340607881546,0.013241740874946117,-0.0476684607565403,-0.4106750786304474,-0.9074401259422302,
