SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2023-09-09 22:05:21.6090,02:37,10,1,2023-09-09 22:05:21.7200,1694315121.719568,-0.001044491771608591,-0.002229332225397229,-0.004061587154865265,0.025665283203125,-0.0535888671875,-1.0012054443359375,108.53515625,-26.909713745117188,-39.62336730957031,2023-09-09 22:05:21.3600,1694315121.359582,0.06167759746313095,0.07061564922332764,-0.10243428498506546,-0.04235837608575821,-0.595260500907898,-0.7959137558937073,
0,2023-09-09 22:05:21.6090,02:37,10,1,2023-09-09 22:05:21.8200,1694315121.819888,0.001115864492021501,-0.00421391986310482,-0.002590723102912307,0.025543212890625,-0.05364990234375,-1.00213623046875,108.41331481933594,-26.820098876953125,-39.32177734375,2023-09-09 22:05:21.4970,1694315121.4970899,0.008707656525075436,0.11052005738019943,-0.1303105652332306,-0.058425888419151306,-0.5684813261032104,-0.7945862412452698,
0,2023-09-09 22:05:21.6090,02:37,10,1,2023-09-09 22:05:21.9200,1694315121.919662,0.0021438447292894125,-0.004433896858245134,-0.003808586625382304,0.0267791748046875,-0.0532684326171875,-1.0016937255859375,108.5848388671875,-27.113006591796875,-39.82713317871094,2023-09-09 22:05:21.5600,1694315121.5603728,0.05839424952864647,0.13217660784721375,-0.062195148319005966,-0.0463561937212944,-0.5703428983688354,-0.8015747666358948,
0,2023-09-09 22:05:21.6090,02:37,10,1,2023-09-09 22:05:22.0200,1694315122.020012,0.0010269149206578732,-0.005452289711683989,-0.0023646207991987467,0.0261688232421875,-0.052520751953125,-1.001312255859375,108.494140625,-27.104583740234375,-39.76628112792969,2023-09-09 22:05:21.6580,1694315121.657676,-0.14294783771038055,0.17575111985206604,-0.020146802067756653,-0.05220030061900616,-0.6035765409469604,-0.7966461181640625,
0,2023-09-09 22:05:21.6090,02:37,10,1,2023-09-09 22:05:22.1200,1694315122.120053,-0.0022889869287610054,-0.007399859372526407,-0.001746234716847539,0.026123046875,-0.0520782470703125,-1.000457763671875,108.55224609375,-27.153701782226562,-39.60194396972656,2023-09-09 22:05:21.7580,1694315121.757914,0.01978633925318718,0.021423067897558212,0.03811949864029884,-0.028259271755814552,-0.604843020439148,-0.7833252549171448,
0,2023-09-09 22:05:21.6090,02:37,10,1,2023-09-09 22:05:22.2200,1694315122.219833,-0.002522279741242528,-0.002213353058323264,-0.004220843780785799,0.0248260498046875,-0.05279541015625,-0.9979248046875,108.37586975097656,-27.024703979492188,-39.87901306152344,2023-09-09 22:05:21.8570,1694315121.857202,0.009381037205457687,-0.02418236806988716,-0.010203258134424686,-0.035339346155524254,-0.6106261014938354,-0.7897186875343323,
0,2023-09-09 22:05:21.6090,02:37,10,1,2023-09-09 22:05:22.3200,1694315122.319953,-0.001702026231214404,-0.0031824775505810976,-0.003867176128551364,0.0274810791015625,-0.0491943359375,-0.9984588623046875,108.38211059570312,-26.902908325195312,-40.19146728515625,2023-09-09 22:05:21.9570,1694315121.956907,-0.002929225331172347,-0.03269476071000099,-0.03289135918021202,-0.021148666739463806,-0.626083254814148,-0.7928162217140198,
0,2023-09-09 22:05:21.6090,02:37,10,1,2023-09-09 22:05:22.4210,1694315122.420856,-0.004220577888190746,-0.005170527379959822,-0.0017638115677982569,0.0260772705078125,-0.0470428466796875,-0.99725341796875,108.44052124023438,-27.009902954101562,-40.54425048828125,2023-09-09 22:05:22.0570,1694315122.056978,0.07298165559768677,-0.07246294617652893,-0.012937557883560658,-0.0339660607278347,-0.6065824627876282,-0.7838134765625,
0,2023-09-09 22:05:21.6090,02:37,10,1,2023-09-09 22:05:22.5210,1694315122.5205789,-0.002900981344282627,-0.0035081820096820593,-0.0025979136116802692,0.0260162353515625,-0.0483245849609375,-0.9972381591796875,108.43629455566406,-26.90106201171875,-40.628509521484375,2023-09-09 22:05:22.1570,1694315122.156748,0.08436719328165054,-0.11128251254558563,-0.0012550698593258858,-0.05354307219386101,-0.583511233329773,-0.7808990478515625,
0,2023-09-09 22:05:21.6090,02:37,10,1,2023-09-09 22:05:22.6100,1694315122.610225,-0.002900981344282627,-0.0035081820096820593,-0.0025979136116802692,0.02587890625,-0.0483245849609375,-0.9969635009765625,108.36296081542969,-26.852951049804688,-40.934295654296875,2023-09-09 22:05:22.2570,1694315122.256647,0.013121313415467739,-0.09035206586122513,-0.04144633188843727,-0.046249378472566605,-0.5783995389938354,-0.7944183945655823,
