SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2023-09-09 15:44:04.2080,01:35,10,1,2023-09-09 15:44:04.3240,1694292244.323915,0.001660480978898704,-0.001546763931401074,-0.004023503512144089,0.0174102783203125,0.0022735595703125,-1.001220703125,104.47830200195312,-24.545303344726562,-38.80059814453125,2023-09-09 15:44:03.8790,1694292243.878999,-0.04682357609272003,0.03472428023815155,0.04044115170836449,-0.0796050876379013,-0.2994079291820526,-0.9650725722312927,
0,2023-09-09 15:44:04.2080,01:35,10,1,2023-09-09 15:44:04.4080,1694292244.4082022,0.001660480978898704,-0.001546763931401074,-0.004023503512144089,0.0176849365234375,0.00146484375,-1.000579833984375,104.47830200195312,-24.545303344726562,-38.80059814453125,2023-09-09 15:44:04.0100,1694292244.009701,0.007595723494887352,0.05122043192386627,0.01656511425971985,-0.0923919528722763,-0.3028258979320526,-0.9501647353172302,
0,2023-09-09 15:44:04.2080,01:35,10,1,2023-09-09 15:44:04.5210,1694292244.521395,-0.0002719087351579219,-0.0032583775464445353,-0.0046160570345819,0.0182342529296875,0.002532958984375,-1.0008544921875,104.55532836914062,-24.641372680664062,-37.80438232421875,2023-09-09 15:44:04.0750,1694292244.074613,0.08730799704790115,0.06111966818571091,0.003255501389503479,-0.1033172532916069,-0.3033141791820526,-0.9391173720359802,
0,2023-09-09 15:44:04.2080,01:35,10,1,2023-09-09 15:44:04.6080,1694292244.608125,-0.0002719087351579219,-0.0032583775464445353,-0.0046160570345819,0.018951416015625,0.0008087158203125,-1.0022125244140625,104.55532836914062,-24.641372680664062,-37.80438232421875,2023-09-09 15:44:04.1750,1694292244.1746259,0.06184624508023262,0.035815510898828506,-0.01119078230112791,-0.0983886644244194,-0.2890472412109375,-0.9267730712890625,
0,2023-09-09 15:44:04.2080,01:35,10,1,2023-09-09 15:44:04.7220,1694292244.7223701,-0.0013614079216495156,-0.0062155514024198055,-0.0018991001415997744,0.0184173583984375,0.00146484375,-1.001922607421875,104.6719970703125,-24.595611572265625,-38.30284118652344,2023-09-09 15:44:04.2740,1694292244.274472,0.060371387749910355,0.0022484958171844482,0.054404206573963165,-0.0935516357421875,-0.2857208251953125,-0.9309234619140625,
0,2023-09-09 15:44:04.2080,01:35,10,1,2023-09-09 15:44:04.8220,1694292244.82183,-0.00177952426020056,-0.004984905011951923,-0.00029081720276735723,0.0181884765625,0.00189208984375,-1.0016021728515625,104.46823120117188,-24.593582153320312,-38.305206298828125,2023-09-09 15:44:04.3740,1694292244.3741941,0.02342388965189457,0.008403859101235867,0.01658512093126774,-0.1029052734375,-0.294097900390625,-0.9413604736328125,
0,2023-09-09 15:44:04.2080,01:35,10,1,2023-09-09 15:44:04.9080,1694292244.908463,-0.00177952426020056,-0.004984905011951923,-0.00029081720276735723,0.0181732177734375,0.00286865234375,-1.0000457763671875,104.58511352539062,-24.652740478515625,-38.066375732421875,2023-09-09 15:44:04.4740,1694292244.4740071,-0.03477064147591591,0.015002507716417313,-0.054197605699300766,-0.1034087985754013,-0.3102569580078125,-0.9459380507469177,
0,2023-09-09 15:44:04.2080,01:35,10,1,2023-09-09 15:44:05.0090,1694292245.0094562,-0.002570216776803136,-0.0046701193787157536,-0.0027023095171898603,0.017852783203125,0.0025787353515625,-1.001190185546875,104.48707580566406,-24.63348388671875,-38.96681213378906,2023-09-09 15:44:04.5740,1694292244.5740008,0.04598931968212128,-0.036140572279691696,-0.07124149799346924,-0.095611572265625,-0.2923278510570526,-0.9509124755859375,
0,2023-09-09 15:44:04.2080,01:35,10,1,2023-09-09 15:44:05.1100,1694292245.1097522,-0.002918824553489685,-0.002912699244916439,-0.001526257605291903,0.017913818359375,0.002044677734375,-1.0007476806640625,104.58528137207031,-24.691696166992188,-38.34770202636719,2023-09-09 15:44:04.6740,1694292244.67381,0.007924024015665054,-0.05341876298189163,-0.0392397940158844,-0.0867309495806694,-0.28814697265625,-0.957366943359375,
0,2023-09-09 15:44:04.2080,01:35,10,1,2023-09-09 15:44:05.2100,1694292245.209999,-0.0020394488237798214,-0.0054128747433424,-0.002429868094623089,0.017822265625,0.0026092529296875,-1.00042724609375,104.31486511230469,-24.425537109375,-40.16093444824219,2023-09-09 15:44:04.7730,1694292244.773493,-0.03578570485115051,-0.027944695204496384,-0.06244281679391861,-0.089813232421875,-0.3003387451171875,-0.94891357421875,
