SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2023-09-09 21:25:40.2710,03:07,10,1,2023-09-09 21:25:40.3840,1694312740.384046,-0.002037584548816085,-0.0044016726315021515,-0.0028093685396015644,-0.0156097412109375,0.0016937255859375,-1.0016021728515625,104.25624084472656,-24.759613037109375,-41.77571105957031,2023-09-09 21:25:40.0510,1694312740.051275,-0.028048761188983917,0.08236884325742722,-0.06826601922512054,-0.10585010051727295,0.11358631402254105,-0.9590606689453125,
0,2023-09-09 21:25:40.2710,03:07,10,1,2023-09-09 21:25:40.4690,1694312740.469229,-0.002037584548816085,-0.0044016726315021515,-0.0028093685396015644,-0.015106201171875,0.0014495849609375,-1.0028076171875,104.25624084472656,-24.759613037109375,-41.77571105957031,2023-09-09 21:25:40.2200,1694312740.219728,0.023437269032001495,0.008373047225177288,0.0055685522966086864,-0.10121142864227295,0.11962878704071045,-0.9999542832374573,
0,2023-09-09 21:25:40.2710,03:07,10,1,2023-09-09 21:25:40.5690,1694312740.568973,-0.0030426615849137306,-0.0017446368001401424,-0.002302302746102214,-0.015869140625,0.002105712890625,-0.9998931884765625,104.30513000488281,-24.715362548828125,-42.10382080078125,2023-09-09 21:25:40.2490,1694312740.249456,-0.010914115235209465,-0.011740876361727715,-0.02608787827193737,-0.10179126262664795,0.09588611125946045,-0.9797515869140625,
0,2023-09-09 21:25:40.2710,03:07,10,1,2023-09-09 21:25:40.6840,1694312740.6835089,-0.0001483380765421316,-0.00549276964738965,-0.0021406488958746195,-0.0150146484375,0.0022430419921875,-1.002044677734375,104.47415161132812,-25.037109375,-40.365234375,2023-09-09 21:25:40.3490,1694312740.3493161,0.06320032477378845,-0.01839824765920639,-0.008533785119652748,-0.09918201714754105,0.10388171672821045,-0.9868622422218323,
0,2023-09-09 21:25:40.2710,03:07,10,1,2023-09-09 21:25:40.7690,1694312740.7690759,-0.0001483380765421316,-0.00549276964738965,-0.0021406488958746195,-0.016265869140625,0.002105712890625,-1.0006561279296875,104.47415161132812,-25.037109375,-40.365234375,2023-09-09 21:25:40.4490,1694312740.449121,0.031692467629909515,-0.03624621778726578,-0.021049709990620613,-0.09585560113191605,0.08796680718660355,-0.9853363037109375,
0,2023-09-09 21:25:40.2710,03:07,10,1,2023-09-09 21:25:40.8690,1694312740.869458,-0.002133458387106657,-0.005799565929919481,-0.003328418591991067,-0.017547607421875,0.0024871826171875,-1.000823974609375,104.36346435546875,-24.599105834960938,-41.646514892578125,2023-09-09 21:25:40.5490,1694312740.549039,-0.008884120732545853,-0.0345817431807518,-0.06414398550987244,-0.11495959013700485,0.07656848430633545,-0.9863739013671875,
0,2023-09-09 21:25:40.2710,03:07,10,1,2023-09-09 21:25:40.9690,1694312740.969129,-0.002145176287740469,-0.006598780397325754,-0.0030240193009376526,-0.01611328125,0.002044677734375,-1.0015106201171875,104.55194091796875,-25.103927612304688,-41.06867980957031,2023-09-09 21:25:40.6490,1694312740.6490889,0.08692756295204163,-0.02335212752223015,-0.0029981713742017746,-0.10288988798856735,0.11869800090789795,-1.0119476318359375,
0,2023-09-09 21:25:40.2710,03:07,10,1,2023-09-09 21:25:41.0690,1694312741.0688949,-0.0032003207597881556,-0.004013117402791977,-0.004010987002402544,-0.015106201171875,0.00244140625,-1.0006561279296875,104.47592163085938,-24.884765625,-41.39955139160156,2023-09-09 21:25:40.7490,1694312740.749049,-0.03602559491991997,0.00510628055781126,-0.005955178290605545,-0.11206042021512985,0.06776416301727295,-1.0001678466796875,
0,2023-09-09 21:25:40.2710,03:07,10,1,2023-09-09 21:25:41.1840,1694312741.184029,-0.00017470336752012372,-0.004218979738652706,-0.0036631780676543713,-0.0163726806640625,0.00250244140625,-1.000701904296875,104.46842956542969,-24.842803955078125,-41.17877197265625,2023-09-09 21:25:40.8490,1694312740.848579,0.029638638719916344,-0.05114154517650604,0.011157228611409664,-0.10913074016571045,0.059326060116291046,-0.9524383544921875,
0,2023-09-09 21:25:40.2710,03:07,10,1,2023-09-09 21:25:41.2700,1694312741.269528,-0.00017470336752012372,-0.004218979738652706,-0.0036631780676543713,-0.015106201171875,0.00213623046875,-1.002227783203125,104.46842956542969,-24.842803955078125,-41.17877197265625,2023-09-09 21:25:40.9490,1694312740.948831,-0.0076470812782645226,-0.009238836355507374,-0.01716715283691883,-0.12469471246004105,0.08389271050691605,-0.9932709336280823,
