SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2023-09-09 22:20:34.0510,02:17,10,1,2023-09-09 22:20:34.1600,1694316034.160345,-0.0032490564044564962,0.0003081277245655656,-0.004240018781274557,-0.000213623046875,-0.0691070556640625,-1.0200958251953125,104.49320983886719,-27.73602294921875,-37.89579772949219,2023-09-09 22:20:33.8120,1694316033.811942,-0.05617280676960945,0.06999872624874115,0.012916109524667263,-0.1215972900390625,-0.3368988335132599,-0.9346160292625427,
0,2023-09-09 22:20:34.0510,02:17,10,1,2023-09-09 22:20:34.2600,1694316034.260456,-0.0012841762509196997,-0.0060296631418168545,-0.0056829191744327545,0.0005950927734375,-0.0697021484375,-0.9949951171875,104.35353088378906,-27.500015258789062,-38.824371337890625,2023-09-09 22:20:33.9140,1694316033.913588,-0.03608771041035652,0.05347367748618126,0.01770976558327675,-0.11897280067205429,-0.3503876328468323,-0.9252318739891052,
0,2023-09-09 22:20:34.0510,02:17,10,1,2023-09-09 22:20:34.3610,1694316034.360532,-0.008743956685066223,-0.031805068254470825,-0.004712196998298168,-0.000579833984375,-0.0641021728515625,-0.9848480224609375,104.30953979492188,-27.45947265625,-38.854400634765625,2023-09-09 22:20:34.0120,1694316034.0122008,-0.04825109988451004,0.02902466244995594,-0.04076728969812393,-0.1198272779583931,-0.3500366508960724,-0.9291686415672302,
0,2023-09-09 22:20:34.0510,02:17,10,1,2023-09-09 22:20:34.4600,1694316034.459683,-0.008743956685066223,-0.031805068254470825,-0.004712196998298168,-0.0070037841796875,-0.0638885498046875,-0.9698486328125,104.32142639160156,-27.442169189453125,-38.6112060546875,2023-09-09 22:20:34.1110,1694316034.111285,-0.04693543538451195,-0.01800210028886795,0.0033246350940316916,-0.1173553541302681,-0.3415985703468323,-0.9065398573875427,
0,2023-09-09 22:20:34.0510,02:17,10,1,2023-09-09 22:20:34.5600,1694316034.55988,0.007369232829660177,0.0015598133904859424,-0.0051779840141534805,-0.0028228759765625,-0.0649566650390625,-0.99884033203125,104.44148254394531,-27.743087768554688,-38.591888427734375,2023-09-09 22:20:34.2110,1694316034.21111,0.019548386335372925,-0.04153725504875183,-0.00553536880761385,-0.1094665676355362,-0.3342285454273224,-0.9231719970703125,
0,2023-09-09 22:20:34.0510,02:17,10,1,2023-09-09 22:20:34.6600,1694316034.6600919,-0.007964715361595154,-0.005633384454995394,-0.0018588864477351308,0.00048828125,-0.062103271484375,-0.9996185302734375,104.55661010742188,-27.3720703125,-39.18223571777344,2023-09-09 22:20:34.3110,1694316034.311024,-0.06937722116708755,0.008940567262470722,-0.0037205577827990055,-0.1293640285730362,-0.3326568901538849,-0.9355468153953552,
0,2023-09-09 22:20:34.0510,02:17,10,1,2023-09-09 22:20:34.7600,1694316034.7604098,-0.0016924388473853469,-8.122641156660393e-05,-0.004479703027755022,-0.0008087158203125,-0.0638885498046875,-0.996124267578125,104.45835876464844,-27.2735595703125,-38.93977355957031,2023-09-09 22:20:34.4110,1694316034.410723,-0.00873331818729639,-0.013422795571386814,0.0016805990599095821,-0.0881195142865181,-0.3307953476905823,-0.9263458251953125,
0,2023-09-09 22:20:34.0510,02:17,10,1,2023-09-09 22:20:34.8600,1694316034.86034,-0.003224289044737816,0.0012807141756638885,-0.0027134947013109922,0.004547119140625,-0.0625,-0.999603271484375,104.20944213867188,-27.412612915039062,-39.156585693359375,2023-09-09 22:20:34.5110,1694316034.510659,-0.02895476669073105,0.020613601431250572,-0.006093534175306559,-0.1191864162683487,-0.3279114067554474,-0.9564513564109802,
0,2023-09-09 22:20:34.0510,02:17,10,1,2023-09-09 22:20:34.9600,1694316034.9603028,-0.00020133497309871018,-0.004042412154376507,-0.0037382792215794325,-0.0014495849609375,-0.0654449462890625,-0.9898834228515625,104.34060668945312,-27.381500244140625,-39.27445983886719,2023-09-09 22:20:34.6100,1694316034.6104379,0.004039335064589977,0.03189142420887947,-0.018711691722273827,-0.1278991922736168,-0.3234710991382599,-0.935882568359375,
0,2023-09-09 22:20:34.0510,02:17,10,1,2023-09-09 22:20:35.0630,1694316035.063241,5.5660068028373644e-05,-0.006412891671061516,-0.004150802735239267,0.0021209716796875,-0.0656890869140625,-0.99749755859375,104.20539855957031,-27.298919677734375,-39.3165283203125,2023-09-09 22:20:34.7110,1694316034.710608,0.05170572176575661,-0.03155692294239998,0.010529250837862492,-0.1172943264245987,-0.3243561387062073,-0.930145263671875,
