SessionID,SessionDate,SessionDuration,SessionFrequency,RecordID,Timestamp,timeIntervalSince1970,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,MagX,MagY,MagZ,WatchTimestamp,WatchtImeIntervalSince1970,WatchGyroX,WatchGyroY,WatchGyroZ,WatchAccX,WatchAccY,WatchAccZ
0,2023-09-09 21:56:43.3680,02:41,10,1,2023-09-09 21:56:43.4810,1694314603.48071,-0.0019475696608424187,-0.0037145770620554686,-0.003022954100742936,0.00555419921875,-0.016143798828125,-1.001495361328125,107.15934753417969,-25.995834350585938,-40.76005554199219,2023-09-09 21:56:43.1890,1694314603.1887178,-0.10338066518306732,0.033139780163764954,0.021452007815241814,-0.1477051079273224,-0.3575439751148224,-0.9160613417625427,
0,2023-09-09 21:56:43.3680,02:41,10,1,2023-09-09 21:56:43.5800,1694314603.5801091,-0.0004964132094755769,-0.003952929750084877,-0.0007235808880068362,0.007354736328125,-0.01373291015625,-1.0002899169921875,106.9892578125,-25.8118896484375,-41.41783142089844,2023-09-09 21:56:43.2660,1694314603.266118,0.030291112139821053,0.025487184524536133,-0.003180102678015828,-0.1408691704273224,-0.3446502983570099,-0.9317321181297302,
0,2023-09-09 21:56:43.3680,02:41,10,1,2023-09-09 21:56:43.6790,1694314603.678802,-0.0024370586033910513,-0.0024770060554146767,-0.005602758377790451,0.0079803466796875,-0.0132293701171875,-0.999542236328125,106.9072265625,-25.639236450195312,-41.75752258300781,2023-09-09 21:56:43.3570,1694314603.356628,0.06614670902490616,-0.010564823634922504,0.01588473469018936,-0.1255645900964737,-0.3502655625343323,-0.9090118408203125,
0,2023-09-09 21:56:43.3680,02:41,10,1,2023-09-09 21:56:43.7790,1694314603.7789788,-0.0029318740125745535,-0.003144660498946905,-0.0037582528311759233,0.0069427490234375,-0.0147247314453125,-0.9995574951171875,106.95098876953125,-25.673614501953125,-41.38462829589844,2023-09-09 21:56:43.4560,1694314603.456026,0.024360718205571175,-0.06072693318128586,-0.05897129327058792,-0.1280365288257599,-0.3795929253101349,-0.9294891357421875,
0,2023-09-09 21:56:43.3680,02:41,10,1,2023-09-09 21:56:43.8790,1694314603.879272,-0.000441818410763517,-0.0041468082927167416,-0.004320978652685881,0.00335693359375,-0.0147552490234375,-1.0015106201171875,107.05712890625,-25.931900024414062,-40.865631103515625,2023-09-09 21:56:43.5560,1694314603.555814,-0.019994761794805527,0.026604516431689262,0.017712963744997978,-0.1649170219898224,-0.3758392930030823,-0.914337158203125,
0,2023-09-09 21:56:43.3680,02:41,10,1,2023-09-09 21:56:43.9790,1694314603.9785872,-0.0014974954538047314,-0.005053880624473095,-0.0013337110867723823,0.0060272216796875,-0.0153045654296875,-1.0036773681640625,106.91390991210938,-25.830947875976562,-41.626312255859375,2023-09-09 21:56:43.6560,1694314603.6555948,0.09949907660484314,-0.02225423790514469,0.027985606342554092,-0.1307983696460724,-0.36495980620384216,-0.924102783203125,
0,2023-09-09 21:56:43.3680,02:41,10,1,2023-09-09 21:56:44.0800,1694314604.0802422,-0.0012825783342123032,-0.0020354539155960083,-0.002612827345728874,0.0057373046875,-0.016265869140625,-1.003997802734375,107.29953002929688,-26.370132446289062,-39.82476806640625,2023-09-09 21:56:43.7670,1694314603.7671041,0.07092855870723724,0.06139937788248062,0.03393064811825752,-0.1329040676355362,-0.3787232041358948,-0.9353637099266052,
0,2023-09-09 21:56:43.3680,02:41,10,1,2023-09-09 21:56:44.1800,1694314604.1802812,-0.0031403994653373957,-0.0028583707753568888,-0.0013494236627593637,0.0062408447265625,-0.0155487060546875,-1.0010223388671875,106.88259887695312,-25.538848876953125,-41.45794677734375,2023-09-09 21:56:43.8560,1694314603.8555179,0.13691002130508423,0.09259764105081558,-0.025728721171617508,-0.11059573292732239,-0.3587799668312073,-0.901458740234375,
0,2023-09-09 21:56:43.3680,02:41,10,1,2023-09-09 21:56:44.2790,1694314604.2790442,-0.001517469179816544,-0.005680522415786982,-0.0023816649336367846,0.0067138671875,-0.0147247314453125,-1.001190185546875,106.94551086425781,-25.962799072265625,-40.866302490234375,2023-09-09 21:56:43.9550,1694314603.955198,0.022067338228225708,0.0961332619190216,-0.06633859872817993,-0.13192752748727798,-0.3707123398780823,-0.9155425429344177,
0,2023-09-09 21:56:43.3680,02:41,10,1,2023-09-09 21:56:44.3670,1694314604.367389,-0.001517469179816544,-0.005680522415786982,-0.0023816649336367846,0.0081787109375,-0.0124969482421875,-0.9984130859375,106.88456726074219,-25.667831420898438,-41.344879150390625,2023-09-09 21:56:44.0550,1694314604.055038,0.024644944816827774,0.09096286445856094,-0.03274425119161606,-0.1269226372241974,-0.4114380478858948,-0.9121703505516052,
