-0.022506714,0.328125,-0.948440552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.021591187,0.334197998,-0.948440552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.027496338,0.332473755,-0.948532104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.014770508,0.328109741,-0.950561523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.026428223,0.321472168,-0.944366455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.021636963,0.316421509,-0.948623657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.015853882,0.328094482,-0.955123901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.023208618,0.319778442,-0.951293945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.014190674,0.313156128,-0.947540283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.027877808,0.309936523,-0.948455811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.025604248,0.312210083,-0.948120117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.0181427,0.321334839,-0.956466675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.025039673,0.301223755,-0.949829102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.006072998,0.333786011,-0.954071045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.013320923,0.326721191,-0.945922852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.010879517,0.337417603,-0.946304321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.023300171,0.336547852,-0.940124512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.005554199,0.343383789,-0.947952271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.022628784,0.32383728,-0.947937012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.01600647,0.342941284,-0.947616577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.013748169,0.319854736,-0.947296143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.006500244,0.322235107,-0.952545166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.008407593,0.334197998,-0.951477051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.006149292,0.328887939,-0.943649292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.010375977,0.332992554,-0.94519043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.004074097,0.352127075,-0.943496704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.00831604,0.340026855,-0.939254761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.000274658,0.356948853,-0.937591553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.007598877,0.342254639,-0.941116333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.000717163,0.337524414,-0.943145752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.00390625,0.342453003,-0.942382813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.005142212,0.340988159,-0.94078064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004806519,0.346511841,-0.941726685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004730225,0.341400146,-0.942581177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003448486,0.339538574,-0.941055298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.004470825,0.358062744,-0.941253662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.001174927,0.353591919,-0.938949585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.00881958,0.362380981,-0.939758301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003616333,0.356170654,-0.936935425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
