0.019592285,0.261383057,-0.970306396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.011260986,0.244476318,-0.974517822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003356934,0.235641479,-0.974807739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.006088257,0.25378418,-0.970184326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.006088257,0.25378418,-0.970184326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.026580811,0.256164551,-0.981552124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.000915527,0.201934814,-0.979782104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.017349243,0.211593628,-0.988098145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.003768921,0.172271729,-0.982269287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.000808716,0.185791016,-0.986434937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.032791138,0.143981934,-0.985519409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.00944519,0.198944092,-0.989044189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.007705688,0.173919678,-0.986999512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.005599976,0.204208374,-0.988845825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.0181427,0.166763306,-0.986938477,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.005172729,0.17527771,-0.990524292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.004638672,0.179443359,-0.988006592,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.01121521,0.156539917,-0.988220215,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.017608643,0.176864624,-0.983886719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.007293701,0.230636597,-0.983581543,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.015625,0.180236816,-0.981262207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.005386353,0.192214966,-0.986953735,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
