-0.079605088,-0.299407929,-0.965072572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.092391953,-0.302825898,-0.950164735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.103317253,-0.303314179,-0.939117372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.098388664,-0.289047241,-0.926773071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.093551636,-0.285720825,-0.930923462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.102905273,-0.2940979,-0.941360474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.103408799,-0.310256958,-0.945938051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.095611572,-0.292327851,-0.950912476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.08673095,-0.288146973,-0.957366943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.089813232,-0.300338745,-0.948913574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.094421387,-0.30039978,-0.945663452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.136627197,-0.316940278,-0.936721802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.123321526,-0.321365356,-0.927215576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.074584953,-0.302001953,-0.938919067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.059814453,-0.295013428,-0.994476318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.177398674,-0.256546021,-0.862564087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.270919785,-0.31684877,-0.885681093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.214950545,-0.191436782,-0.892440736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.07852171,-0.031417876,-0.959976137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.031539883,0.086044271,-1.078155518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.555557286,0.486312777,-1.254760742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.022033723,0.073135301,-0.872207642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
